mixamorig5:RightHandPinky2_$AssimpFbx$_Translation,-81.2554,141.268,5.92704
mixamorig5:RightHandPinky2_$AssimpFbx$_PreRotation,-81.2554,141.268,5.92704
mixamorig5:RightHandPinky2_$AssimpFbx$_Rotation,-81.2554,141.268,5.92704
mixamorig5:RightHandPinky2,-81.2554,141.268,5.92704
mixamorig5:RightHandPinky3_$AssimpFbx$_Translation,-83.4882,140.522,5.9658
mixamorig5:RightHandPinky3_$AssimpFbx$_PreRotation,-83.4882,140.522,5.9658
mixamorig5:RightHandPinky3_$AssimpFbx$_Rotation,-83.4882,140.522,5.9658
mixamorig5:RightHandPinky3,-83.4882,140.522,5.9658
mixamorig5:RightHandPinky4,-85.3387,139.699,6.01083
mixamorig5:LeftUpLeg_$AssimpFbx$_Translation,9.14408,87.5485,-1.94936
mixamorig5:LeftUpLeg_$AssimpFbx$_PreRotation,9.14408,87.5485,-1.94936
mixamorig5:LeftUpLeg_$AssimpFbx$_Rotation,9.14408,87.5485,-1.94936
mixamorig5:LeftUpLeg,9.14408,87.5485,-1.94936
mixamorig5:LeftLeg_$AssimpFbx$_Translation,12.512,51.932,0.176511
mixamorig5:LeftLeg_$AssimpFbx$_PreRotation,12.512,51.932,0.176511
mixamorig5:LeftLeg_$AssimpFbx$_Rotation,12.512,51.932,0.176511
mixamorig5:LeftLeg,12.512,51.932,0.176511
mixamorig5:LeftFoot_$AssimpFbx$_Translation,14.6127,11.9446,3.64318
mixamorig5:LeftFoot_$AssimpFbx$_PreRotation,14.6127,11.9446,3.64318
mixamorig5:LeftFoot_$AssimpFbx$_Rotation,14.6127,11.9446,3.64318
mixamorig5:LeftFoot,14.6127,11.9446,3.64318
mixamorig5:LeftToeBase_$AssimpFbx$_Translation,17.036,3.55607,-10.2301
mixamorig5:LeftToeBase_$AssimpFbx$_PreRotation,17.036,3.55607,-10.2301
mixamorig5:LeftToeBase,17.036,3.55607,-10.2301
mixamorig5:LeftToe_End,18.0885,3.83888,-16.855
mixamorig5:RightUpLeg_$AssimpFbx$_Translation,-9.14408,87.5485,-1.5724
mixamorig5:RightUpLeg_$AssimpFbx$_PreRotation,-9.14408,87.5485,-1.5724
mixamorig5:RightUpLeg_$AssimpFbx$_Rotation,-9.14408,87.5485,-1.5724
mixamorig5:RightUpLeg,-9.14408,87.5485,-1.5724
mixamorig5:RightLeg_$AssimpFbx$_Translation,-12.512,51.932,0.22949
mixamorig5:RightLeg_$AssimpFbx$_PreRotation,-12.512,51.932,0.22949
mixamorig5:RightLeg_$AssimpFbx$_Rotation,-12.512,51.932,0.22949
mixamorig5:RightLeg,-12.512,51.932,0.22949
mixamorig5:RightFoot_$AssimpFbx$_Translation,-14.6127,11.9448,4.00392
mixamorig5:RightFoot_$AssimpFbx$_PreRotation,-14.6127,11.9448,4.00392
mixamorig5:RightFoot_$AssimpFbx$_Rotation,-14.6127,11.9448,4.00392
mixamorig5:RightFoot,-14.6127,11.9448,4.00392
mixamorig5:RightToeBase_$AssimpFbx$_Translation,-17.0361,3.55549,-10.2455
mixamorig5:RightToeBase_$AssimpFbx$_PreRotation,-17.0361,3.55549,-10.2455
mixamorig5:RightToeBase,-17.0361,3.55549,-10.2455
mixamorig5:RightToe_End,-18.0886,3.83797,-16.7437
Ch38_Shorts,0,0,0
Ch38_Shirt,0,0,0
Ch38_Socks,0,0,0
Ch38_Body,0,0,0
Ch38_Shoes,0,0,0
Ch38_Eyelashes,0,0,0
Ch38_Hair,0,0,0
